TSTNO,VIN,OCCLOC,PP_TTF_LAP,PP_force_LAP,PP_TTF_SHOULDER,PP_force_SHOULDER,LL_first,LL_second
7732,JHLRM4H50CC001089,01,0.0,0.0,0.0,0.0,0.0,0.0
7732,JHLRM4H50CC001089,02,0.0,0.0,0.0,0.0,0.0,0.0
7734,JA4AR4AU2CZ001826,01,0.0,0.0,14.5,1.6,5.17,0.0
7734,JA4AR4AU2CZ001826,02,0.0,0.0,14.4,1.46,3.63,0.0
7740,2G4GT5GR7C9137725,01,20.4,1.75,18.9,1.83,2.51,0.0
7740,2G4GT5GR7C9137725,02,20.5,1.88,18.7,1.63,2.9,0.0
7747,3C6TD5HTXCG147494,01,0.0,0.0,0.0,0.0,5.45,0.0
7747,3C6TD5HTXCG147494,02,0.0,0.0,0.0,0.0,2.99,0.0
7751,KNADM4A35C6052289,01,19.0,2.35,14.8,1.47,3.93,0.0
7751,KNADM4A35C6052289,02,19.2,2.78,14.6,1.33,2.97,2.94
7755,JTEBU5JR9C5083499,01,0.0,0.0,18.8,1.33,3.85,0.0
7755,JTEBU5JR9C5083499,02,0.0,0.0,18.6,1.3,0.0,0.0
7856,1G11D5RR8DF101161,01,0.0,0.0,23.1,1.61,2.4,0.0
7856,1G11D5RR8DF101161,02,0.0,0.0,23.2,1.29,2.36,0.0
7857,WBA3A5C57CF340100,01,0.0,0.0,14.5,3.02,2.4,0.0
7857,WBA3A5C57CF340100,02,0.0,0.0,13.8,2.6,2.51,0.0
7863,JA3215H19CU016564,01,0.0,0.0,14.8,2.21,5.0,4.87
7863,JA3215H19CU016564,02,0.0,0.0,14.7,1.07,3.65,0.0
7869,19UUA9F51CA010431,01,0.0,0.0,16.1,2.0,3.16,0.0
7869,19UUA9F51CA010431,02,0.0,0.0,15.7,1.62,0.0,0.0
7871,1FM5K8B87DGA12687,01,0.0,0.0,14.5,1.64,2.65,0.0
7871,1FM5K8B87DGA12687,02,0.0,0.0,14.5,1.64,2.65,0.0
7872,1FAHP2H87DG104671,01,0.0,0.0,16.3,1.42,2.64,0.0
7872,1FAHP2H87DG104671,02,0.0,0.0,0.0,0.0,2.36,0.0
7931,JM3KE4BE7D0120336,01,18.6,2.89,13.8,1.3,3.6,0.0
7931,JM3KE4BE7D0120336,02,18.6,3.36,14.0,1.62,4.13,0.0
7947,53G1U4A47CB000048,01,0.0,0.0,17.2,1.16,2.94,0.0
7947,53G1U4A47CB000048,02,0.0,0.0,0.0,0.0,2.94,0.0
7965,JN1BY1AR0DM600247,01,0.0,0.0,0.0,0.0,0.0,0.0
7965,JN1BY1AR0DM600247,02,0.0,0.0,0.0,0.0,0.0,0.0
7966,1N4AL3APXDC115966,01,18.7,1.64,18.6,2.06,3.93,0.0
7966,1N4AL3APXDC115966,02,18.7,1.49,0.0,0.0,0.0,0.0
7977,5UXZV4C51D0B08447,01,0.0,0.0,0.0,0.0,3.48,2.44
7977,5UXZV4C51D0B08447,02,0.0,0.0,0.0,0.0,4.23,3.08
7983,1C3CDFBA7DD708372,01,15.9,2.33,19.0,2.72,4.13,2.57
7983,1C3CDFBA7DD708372,02,15.8,1.95,19.9,2.02,2.29,0.0
7989,2G61R5S3XD9100572,01,21.4,1.78,20.0,1.74,2.37,0.0
7989,2G61R5S3XD9100572,02,21.7,1.95,19.7,1.44,2.78,0.0
7995,1G4PP5SK2D4100715,01,0.0,0.0,12.0,1.06,2.24,0.0
7995,1G4PP5SK2D4100715,02,0.0,0.0,28.1,2.78,0.0,0.0
8000,5XYZTDLB7DG011581,01,0.0,0.0,15.0,1.73,3.53,0.0
8000,5XYZTDLB7DG011581,02,17.9,2.42,14.9,1.07,2.9,0.0
8024,WAUBFAFLXDN009891,01,0.0,0.0,14.1,2.2,3.96,2.85
8024,WAUBFAFLXDN009891,02,0.0,0.0,14.0,1.85,4.01,2.58
8026,1GC2KVCG4DZ116568,01,0.0,0.0,0.0,0.0,0.0,0.0
8026,1GC2KVCG4DZ116568,02,0.0,0.0,0.0,0.0,0.0,0.0
8030,1C4NJRBB7DD119135,01,0.0,0.0,15.0,1.3,4.74,0.0
8030,1C4NJRBB7DD119135,02,0.0,0.0,14.8,1.85,4.64,0.0
8036,1C4NJDBB0DD158488,01,0.0,0.0,16.9,2.04,4.77,0.0
8036,1C4NJDBB0DD158488,02,0.0,0.0,0.0,0.0,0.0,0.0
8043,1G1PB5SH2D7118596,01,16.0,1.58,14.7,1.9,2.61,0.0
8043,1G1PB5SH2D7118596,02,0.0,0.0,15.0,1.57,2.82,0.0
8045,1G6AJ5S37D0118223,01,0.0,0.0,17.5,1.55,2.38,0.0
8045,1G6AJ5S37D0118223,02,0.0,0.0,17.9,1.47,2.32,0.0
8048,2C3CDYAG9DH536253,01,0.0,0.0,25.0,1.62,3.08,0.0
8048,2C3CDYAG9DH536253,02,0.0,0.0,24.8,1.66,2.75,0.0
8049,5TFUX4EN5DX016538,01,0.0,0.0,19.1,1.93,3.83,0.0
8049,5TFUX4EN5DX016538,02,0.0,0.0,19.1,1.6,3.71,0.0
8057,5N1AL0MM4DC324240,01,0.0,0.0,16.3,1.97,5.52,3.95
8057,5N1AL0MM4DC324240,02,0.0,0.0,16.1,1.62,4.12,0.0
8066,3GYFNGE39DS515112,01,0.0,0.0,16.3,1.41,2.9,0.0
8066,3GYFNGE39DS515112,02,15.9,1.54,16.0,1.54,3.48,0.0
8077,3FA6P0LU2DR152362,01,16.6,2.79,13.4,1.56,4.31,3.18
8077,3FA6P0LU2DR152362,02,16.8,2.51,13.5,1.33,1.97,0.0
8080,WDDGF8AB5DR252927,01,0.0,0.0,14.9,1.63,2.62,0.0
8080,WDDGF8AB5DR252927,02,0.0,0.0,15.0,1.7,3.42,2.68
8091,4JGDA5HB8DA142352,01,0.0,0.0,15.6,1.87,3.09,0.0
8091,4JGDA5HB8DA142352,02,0.0,0.0,15.7,1.68,3.21,0.0
8100,4T1BK1EB1DU007116,01,0.0,0.0,16.4,1.44,3.57,0.0
8100,4T1BK1EB1DU007116,02,0.0,0.0,0.0,0.0,3.57,0.0
8125,1GNKVGKD9DJ105954,01,16.5,1.47,16.5,1.59,3.21,0.0
8125,1GNKVGKD9DJ105954,02,0.0,0.0,16.8,1.4,2.47,0.0
8158,JM3TB3BA4D0407170,01,21.2,2.49,18.6,1.59,6.4,0.0
8158,JM3TB3BA4D0407170,02,0.0,0.0,18.5,1.15,0.0,0.0
8189,JF1GPAC66DG826841,01,0.0,0.0,0.0,0.0,0.0,0.0
8189,JF1GPAC66DG826841,02,0.0,0.0,15.8,2.06,3.99,0.0
8193,4S4BRCAC5D1218732,01,0.0,0.0,14.7,2.43,5.13,3.05
8193,4S4BRCAC5D1218732,02,0.0,0.0,14.7,2.09,4.33,3.62
8209,JM3KE4BE6E0302157,01,17.8,2.49,13.4,1.48,3.22,0.0
8209,JM3KE4BE6E0302157,02,18.1,2.45,13.3,1.55,3.41,0.0
8213,1N4AZ0CP4DC402360,01,17.2,1.64,15.0,1.57,5.14,0.0
8213,1N4AZ0CP4DC402360,02,0.0,0.0,14.7,1.36,3.86,0.0
8217,3FA6P0PU4DR233695,01,17.7,2.19,14.4,1.68,3.27,0.0
8217,3FA6P0PU4DR233695,02,17.8,2.53,14.3,1.34,2.13,0.0
8290,1G11Y5SLXEU102075,01,0.0,0.0,17.5,2.25,2.8,0.0
8290,1G11Y5SLXEU102075,02,0.0,0.0,17.3,2.32,3.0,0.0
8293,1C4RJFAG0EC202930,01,0.0,0.0,17.8,1.32,3.23,0.0
8293,1C4RJFAG0EC202930,02,0.0,0.0,17.3,1.18,3.17,0.0
8294,KNAFK4A6XE5065671,01,20.5,2.4,17.2,1.42,3.25,0.0
8294,KNAFK4A6XE5065671,02,20.4,2.63,16.8,1.29,3.25,0.0
8297,5XYKTCA60EG462807,01,19.7,1.96,18.2,1.44,3.52,0.0
8297,5XYKTCA60EG462807,02,19.8,2.57,18.0,1.12,3.88,0.0
8308,5YJSA1AGXDFP11283,01,13.0,3.49,0.0,0.0,2.39,0.0
8308,5YJSA1AGXDFP11283,02,13.4,2.93,0.0,0.0,3.65,0.0
8313,JF2SJAEC3EH436916,01,0.0,0.0,15.4,1.91,5.8,3.15
8313,JF2SJAEC3EH436916,02,0.0,0.0,15.1,3.06,4.5,2.97
8314,WMEEJ9AA3DK674203,01,10.5,2.46,10.4,2.86,4.74,3.55
8314,WMEEJ9AA3DK674203,02,0.0,0.0,10.8,1.72,3.33,0.0
8316,3GCUKREC1EG106446,01,0.0,0.0,16.1,2.28,2.6,0.0
8316,3GCUKREC1EG106446,02,21.2,2.87,16.3,2.03,2.61,0.0
8322,3N1CE2CP6EL357733,01,0.0,0.0,17.4,1.38,4.26,0.0
8322,3N1CE2CP6EL357733,02,0.0,0.0,17.6,1.25,0.0,0.0
8358,5J8TB4H35EL008406,01,0.0,0.0,20.1,1.5,2.84,0.0
8358,5J8TB4H35EL008406,02,0.0,0.0,0.0,0.0,0.0,0.0
8385,5FRYD4H25EB005366,01,0.0,0.0,13.1,1.86,3.33,0.0
8385,5FRYD4H25EB005366,02,0.0,0.0,13.7,1.75,2.41,0.0
8405,1C4RJFAG8EC253284,01,0.0,0.0,18.4,1.24,2.53,0.0
8405,1C4RJFAG8EC253284,02,0.0,0.0,18.4,1.17,2.58,0.0
8412,KNDMG4C74E6543692,01,19.5,2.01,15.5,1.53,2.98,0.0
8412,KNDMG4C74E6543692,02,19.5,1.8,15.3,1.63,2.93,0.0
8413,WDDHF8JB0EA860763,01,0.0,0.0,19.1,2.29,4.22,2.83
8413,WDDHF8JB0EA860763,02,0.0,0.0,19.2,2.18,3.92,0.0
8446,JN1BV7AR6EM688606,01,0.0,0.0,14.1,2.17,5.21,3.95
8446,JN1BV7AR6EM688606,02,0.0,0.0,14.1,2.17,5.21,3.95
8455,KL8CA6S96EC403844,01,13.7,2.52,12.2,2.19,4.07,0.0
8455,KL8CA6S96EC403844,02,13.8,2.34,12.0,1.97,4.5,0.0
8456,1GCVKPEHXEZ120740,01,19.6,2.27,15.7,2.17,2.95,0.0
8456,1GCVKPEHXEZ120740,02,20.8,2.88,16.6,2.11,2.89,0.0
8457,1C4RDJAG9EC314068,01,0.0,0.0,15.7,1.37,2.79,0.0
8457,1C4RDJAG9EC314068,02,0.0,0.0,15.4,1.3,3.25,0.0
8464,KNDJN2A21E7001044,01,17.7,2.44,14.2,1.83,4.24,0.0
8464,KNDJN2A21E7001044,02,17.9,2.49,14.1,1.4,2.95,0.0
8470,5N1AR2MM3EC636111,01,0.0,0.0,15.6,2.29,3.18,0.0
8470,5N1AR2MM3EC636111,02,0.0,0.0,15.3,1.69,2.92,0.0
8480,3C6TR5HT6EG129255,01,0.0,0.0,28.8,1.68,4.41,0.0
8480,3C6TR5HT6EG129255,02,0.0,0.0,28.5,1.51,2.69,0.0
8487,5FNRL5H2XEB043058,01,12.1,2.6,10.1,2.06,3.77,0.0
8487,5FNRL5H2XEB043058,02,0.0,0.0,11.1,1.29,2.54,0.0
8495,JF1ZNAA18E9701318,01,0.0,0.0,13.4,1.6,3.32,0.0
8495,JF1ZNAA18E9701318,02,0.0,0.0,13.4,1.23,4.8,0.0
8515,JF2GPACC5E9214850,01,0.0,0.0,20.5,1.85,5.24,0.0
8515,JF2GPACC5E9214850,02,0.0,0.0,20.3,2.55,3.83,0.0
8520,WAUGFBFC2EN072898,01,0.0,0.0,14.7,2.12,2.68,0.0
8520,WAUGFBFC2EN072898,02,0.0,0.0,14.5,1.72,2.92,0.0
8521,1C4PJMAB0EW121635,01,0.0,0.0,28.0,2.68,2.78,0.0
8521,1C4PJMAB0EW121635,02,0.0,0.0,17.6,2.84,2.54,2.42
8526,JA4AZ3A30EZ014269,01,0.0,0.0,16.2,1.61,4.67,3.25
8526,JA4AZ3A30EZ014269,02,18.9,2.85,16.5,1.44,3.65,0.0
8537,JM1GJ1U62E1136888,01,0.0,0.0,14.8,1.25,3.52,0.0
8537,JM1GJ1U62E1136888,02,0.0,0.0,14.7,1.48,4.17,0.0
8538,WA1LFBFP3EA044520,01,0.0,0.0,15.6,2.01,4.51,3.02
8538,WA1LFBFP3EA044520,02,0.0,0.0,15.4,2.03,2.98,0.0
8539,JM1BM1T71E1124775,01,0.0,0.0,17.4,1.58,4.23,0.0
8539,JM1BM1T71E1124775,02,0.0,0.0,17.1,1.34,3.62,0.0
8540,KMHTC6AD8EU183698,01,17.5,1.73,12.4,1.5,3.3,0.0
8540,KMHTC6AD8EU183698,02,17.8,3.48,12.5,2.01,3.72,0.0
8588,5N1AT2MV5EC754526,01,0.0,0.0,17.9,1.8,5.95,4.35
8588,5N1AT2MV5EC754526,02,0.0,0.0,17.7,2.19,6.19,0.0
8590,JF1GPAA68E9214939,01,0.0,0.0,18.4,2.3,6.19,0.0
8590,JF1GPAA68E9214939,02,0.0,0.0,18.7,1.6,4.55,4.06
8604,1GC1KUEG7FF107497,01,17.8,2.23,0.0,0.0,0.0,0.0
8604,1GC1KUEG7FF107497,02,0.0,0.0,17.7,2.21,2.78,0.0
8605,1GNSKBKC8FR114443,01,0.0,0.0,25.9,2.95,4.9,0.0
8605,1GNSKBKC8FR114443,02,0.0,0.0,25.8,2.87,3.43,0.0
8641,1GC2KUEG7FZ106918,01,0.0,0.0,17.8,2.33,0.0,0.0
8641,1GC2KUEG7FZ106918,02,0.0,0.0,18.8,1.97,0.0,0.0
8660,3GNAL1EKXES637416,01,0.0,0.0,0.0,0.0,0.0,0.0
8660,3GNAL1EKXES637416,02,0.0,0.0,18.6,1.75,3.56,0.0
8748,1GNSKHKC2FR123254,01,0.0,0.0,25.5,2.17,4.19,0.0
8748,1GNSKHKC2FR123254,02,0.0,0.0,25.6,1.99,2.71,0.0
8755,WMWXM5C53ET932798,01,0.0,0.0,13.8,1.52,4.37,2.46
8755,WMWXM5C53ET932798,02,0.0,0.0,0.0,0.0,0.0,0.0
8781,KMHGN4JE9FU018592,01,0.0,0.0,15.1,1.52,2.71,0.0
8781,KMHGN4JE9FU018592,02,0.0,0.0,15.2,1.26,3.53,0.0
8877,1G6AW5SX6E0165992,01,0.0,0.0,16.8,1.64,3.64,0.0
8877,1G6AW5SX6E0165992,02,0.0,0.0,16.8,1.32,3.39,0.0
8878,5NPE24AF6FH005404,01,19.1,2.33,16.2,1.72,4.11,0.0
8878,5NPE24AF6FH005404,02,19.4,2.69,17.0,1.11,2.81,0.0
8909,KNAFK4A69F5263689,01,20.4,2.14,17.0,1.54,4.0,0.0
8909,KNAFK4A69F5263689,02,20.6,2.36,17.1,1.25,3.4,0.0
8982,1C3CCCAB0FN536811,01,17.4,2.36,20.4,2.68,3.88,2.49
8982,1C3CCCAB0FN536811,02,17.4,1.84,21.2,2.06,2.09,0.0
8987,5N1AT2MV8FC751525,01,0.0,0.0,0.0,0.0,0.0,0.0
8987,5N1AT2MV8FC751525,02,0.0,0.0,0.0,0.0,0.0,0.0
8988,4S4BSAAC6F3219453,01,0.0,0.0,16.6,1.14,3.89,0.0
8988,4S4BSAAC6F3219453,02,0.0,0.0,16.1,1.19,3.45,0.0
8993,1FMZK1YG3FKA06635,01,0.0,0.0,13.7,2.03,4.26,3.24
8993,1FMZK1YG3FKA06635,02,0.0,0.0,13.8,1.44,2.8,2.11
9005,WAUEFHFF8F1038719,01,0.0,0.0,14.7,2.24,4.83,1.89
9005,WAUEFHFF8F1038719,02,0.0,0.0,16.6,2.09,3.28,2.24
9009,5UXKR0C58F0K54780,01,21.9,2.83,18.3,1.49,3.7,2.45
9009,5UXKR0C58F0K54780,02,22.1,2.74,22.8,1.23,1.88,0.0
9011,2C3CDZAG6FH712829,01,0.0,0.0,25.5,1.86,2.36,0.0
9011,2C3CDZAG6FH712829,02,0.0,0.0,26.3,1.79,2.94,0.0
9030,ML32A4HJ7FH003355,01,0.0,0.0,18.5,1.82,3.99,0.0
9030,ML32A4HJ7FH003355,02,0.0,0.0,18.8,1.15,2.29,0.0
9033,3HGGK5G50FM735298,01,11.0,2.99,12.1,1.8,4.18,0.0
9033,3HGGK5G50FM735298,02,0.0,0.0,12.4,1.19,2.83,0.0
9047,5UXWX9C50F0D52099,01,0.0,0.0,15.2,1.68,2.21,0.0
9047,5UXWX9C50F0D52099,02,0.0,0.0,15.0,1.86,2.57,0.0
9051,1FMJK1JT2FEF06501,01,0.0,0.0,19.4,1.93,3.85,0.0
9051,1FMJK1JT2FEF06501,02,0.0,0.0,0.0,0.0,3.85,0.0
9059,1FA6P8AMXF5309966,01,0.0,0.0,16.8,1.91,4.49,3.47
9059,1FA6P8AMXF5309966,02,0.0,0.0,16.9,1.95,2.27,0.0
9068,19UUB3F54FA002547,01,0.0,0.0,16.0,1.84,3.26,0.0
9068,19UUB3F54FA002547,02,0.0,0.0,16.0,1.53,2.34,0.0
9078,3VW817AU4FM023228,01,0.0,0.0,13.4,1.77,4.9,0.0
9078,3VW817AU4FM023228,02,0.0,0.0,13.6,1.63,4.75,2.92
9080,1GCHTAEA5F1158421,01,20.3,2.25,21.1,1.68,2.88,0.0
9080,1GCHTAEA5F1158421,02,20.2,1.98,20.3,2.4,3.89,0.0
9097,1FTFW1EG4FFA22240,01,0.0,0.0,18.3,1.82,3.47,2.49
9097,1FTFW1EG4FFA22240,02,0.0,0.0,18.1,1.63,2.47,0.0
9111,1FTEX1E80FFA23385,01,0.0,0.0,19.1,1.74,2.67,0.0
9111,1FTEX1E80FFA23385,02,0.0,0.0,19.1,1.77,2.35,0.0
9114,KNDMA5C14F6025750,01,19.7,2.48,17.9,1.87,3.84,0.0
9114,KNDMA5C14F6025750,02,0.0,0.0,17.6,1.13,2.49,0.0
9136,JM3KE4BY7G0611147,01,19.4,2.52,15.3,1.38,3.59,0.0
9136,JM3KE4BY7G0611147,02,19.8,3.26,15.2,1.13,3.09,0.0
9156,JM1GJ1U54G1403491,01,20.0,2.95,20.6,1.4,3.54,0.0
9156,JM1GJ1U54G1403491,02,20.6,2.95,15.0,1.17,2.97,0.0
9157,5XYPGDA34GG013252,01,16.6,2.51,15.0,1.78,4.08,0.0
9157,5XYPGDA34GG013252,02,16.8,2.74,15.1,1.72,3.13,0.0
9248,55SWF4KBXFU047558,01,17.5,3.07,12.9,1.58,3.81,2.45
9248,55SWF4KBXFU047558,02,17.6,2.94,13.3,1.78,2.5,0.0
9250,2FMTK4J92FBB10997,01,19.7,3.05,16.6,1.35,3.54,0.0
9250,2FMTK4J92FBB10997,02,19.8,3.3,16.5,1.45,2.42,0.0
9296,3CZRU6H35GM709697,01,12.1,2.95,13.4,1.52,3.9,0.0
9296,3CZRU6H35GM709697,02,0.0,0.0,14.1,1.09,2.81,0.0
9326,5FNYF6H39GB004613,01,17.5,2.29,0.0,0.0,4.34,0.0
9326,5FNYF6H39GB004613,02,20.4,3.06,13.0,1.06,3.04,0.0
9350,KM8J3CA45GU055511,01,17.0,2.98,15.6,1.94,4.31,0.0
9350,KM8J3CA45GU055511,02,17.0,3.34,15.8,1.81,3.41,0.0
9484,1FT7X2B67GEA68784,01,0.0,0.0,23.3,1.64,0.0,0.0
9484,1FT7X2B67GEA68784,02,0.0,0.0,22.8,1.28,4.12,0.0
9493,2C3CCARG6GH117036,01,0.0,0.0,22.2,2.01,3.3,0.0
9493,2C3CCARG6GH117036,02,0.0,0.0,22.0,1.71,0.0,0.0
9494,JM1DKBC75G0105840,01,19.3,2.05,14.4,1.26,3.97,0.0
9494,JM1DKBC75G0105840,02,19.7,2.71,0.0,0.0,2.29,0.0
9503,2C3CDXFG5GH127643,01,20.3,1.6,19.6,1.79,3.32,0.0
9503,2C3CDXFG5GH127643,02,0.0,0.0,0.0,0.0,0.0,0.0
9508,1GCGTBE35G1147732,01,20.0,1.3,19.9,2.3,4.07,0.0
9508,1GCGTBE35G1147732,02,20.0,1.59,20.8,1.58,3.08,0.0
9511,3N1CN7AP3GL821970,01,0.0,0.0,20.0,1.16,4.29,0.0
9511,3N1CN7AP3GL821970,02,0.0,0.0,0.0,0.0,2.54,0.0
9512,ZACCJBAWXGPC45322,01,17.8,1.82,13.7,2.69,5.48,4.74
9512,ZACCJBAWXGPC45322,02,17.5,1.43,13.3,2.54,3.33,0.0
9552,1VWAS7A35GC011016,01,0.0,0.0,15.3,2.17,0.0,0.0
9552,1VWAS7A35GC011016,02,0.0,0.0,15.1,1.83,4.21,0.0
9553,3VWC17AU1GM514433,01,0.0,0.0,13.1,1.9,4.63,2.74
9553,3VWC17AU1GM514433,02,0.0,0.0,20.1,1.55,5.49,3.06
9557,YV4A22PK4G1031836,01,0.0,0.0,13.2,1.78,4.09,2.52
9557,YV4A22PK4G1031836,02,0.0,0.0,13.5,1.54,1.98,0.0
9561,1G1ZB5ST7GF185685,01,0.0,0.0,20.3,2.6,4.16,0.0
9561,1G1ZB5ST7GF185685,02,0.0,0.0,19.8,2.7,3.52,0.0
9563,5XXGT4L39GG019402,01,19.8,3.67,16.8,1.2,2.35,0.0
9563,5XXGT4L39GG019402,02,20.0,3.84,16.7,0.98,1.54,0.0
9593,19XFC2F53GE018834,01,0.0,0.0,13.3,1.68,3.77,0.0
9593,19XFC2F53GE018834,02,0.0,0.0,0.0,0.0,2.93,0.0
9662,1GC2KUEGXGZ166502,01,22.8,2.29,17.9,2.32,4.62,0.0
9662,1GC2KUEGXGZ166502,02,23.2,3.15,18.3,2.24,0.0,0.0
9696,YV4BC0PL0G1074794,01,0.0,0.0,13.2,1.61,4.44,2.56
9696,YV4BC0PL0G1074794,02,0.0,0.0,12.9,1.54,2.27,0.0
9745,KNDPMCAC5H7041644,01,17.0,3.47,15.1,2.01,4.46,0.0
9745,KNDPMCAC5H7041644,02,17.0,3.3,15.3,1.74,3.31,0.0
9757,3N1CE2CP7GL367156,01,0.0,0.0,18.3,1.46,4.35,0.0
9757,3N1CE2CP7GL367156,02,0.0,0.0,18.2,1.13,2.95,0.0
9763,3FA6P0T93HR104516,01,17.3,2.24,14.7,1.76,4.44,3.21
9763,3FA6P0T93HR104516,02,17.6,2.81,14.8,1.75,2.72,2.04
9764,1G1BE5SM4G7248091,01,19.1,2.07,18.3,2.63,3.1,0.0
9764,1G1BE5SM4G7248091,02,19.1,1.79,18.0,2.65,0.0,0.0
9793,KMHD74LF3HU123487,01,0.0,0.0,0.0,0.0,4.39,0.0
9793,KMHD74LF3HU123487,02,0.0,0.0,0.0,0.0,3.54,0.0
9801,W04WT3N59GG053900,01,26.2,3.62,20.7,1.81,3.06,0.0
9801,W04WT3N59GG053900,02,0.0,0.0,0.0,0.0,3.5,0.0
9808,2HGFC4B50GH306091,01,0.0,0.0,12.9,2.07,3.57,0.0
9808,2HGFC4B50GH306091,02,0.0,0.0,0.0,0.0,2.86,0.0
9946,1GKKNXLS3HZ138983,01,18.3,2.57,18.3,2.46,0.0,0.0
9946,1GKKNXLS3HZ138983,02,17.8,2.2,0.0,0.0,0.0,0.0
9961,LRBFXESX3GD167838,01,20.7,1.67,18.1,1.8,2.62,0.0
9961,LRBFXESX3GD167838,02,20.8,1.96,18.3,1.7,3.04,0.0
9969,1G1FB1RX1H0110232,01,0.0,0.0,20.3,3.06,4.57,0.0
9969,1G1FB1RX1H0110232,02,0.0,0.0,20.6,2.68,4.12,0.0
9970,2C4RC1CG3HR529408,01,14.7,2.14,18.1,2.34,3.52,0.0
9970,2C4RC1CG3HR529408,02,14.7,2.03,18.2,2.3,2.04,0.0
9973,1GYKNDRS2HZ148173,01,19.9,1.37,19.9,1.68,2.74,0.0
9973,1GYKNDRS2HZ148173,02,19.8,2.01,20.0,1.7,3.44,0.0
9982,3MYDLBYV2HY152899,01,11.2,3.23,0.0,0.0,0.0,0.0
9982,3MYDLBYV2HY152899,02,11.3,2.09,0.0,0.0,0.0,0.0
9987,1C4BJWDG0HL503280,01,17.1,2.3,0.0,0.0,0.0,0.0
9987,1C4BJWDG0HL503280,02,16.5,1.45,17.3,3.78,0.0,0.0
9991,WDDZF4KB5HA030179,01,0.0,0.0,15.7,2.56,3.48,2.8
9991,WDDZF4KB5HA030179,02,0.0,0.0,15.0,2.37,3.25,2.95
9992,WAUANAF40HN025918,01,0.0,0.0,17.0,2.06,5.2,3.66
9992,WAUANAF40HN025918,02,0.0,0.0,17.7,1.6,4.34,3.58
9997,1C3CCCEG8HN500809,01,18.4,2.7,21.1,2.1,3.35,2.31
9997,1C3CCCEG8HN500809,02,17.4,2.2,21.5,1.94,2.91,1.97
9999,1FT7W2B67HEB24677,01,19.8,3.0,15.4,1.33,2.25,0.0
9999,1FT7W2B67HEB24677,02,20.1,3.31,15.2,1.38,2.4,0.0
10000,JM1BN1U70H1100922,01,0.0,0.0,12.8,1.13,3.54,0.0
10000,JM1BN1U70H1100922,02,0.0,0.0,0.0,0.0,2.37,0.0
10001,1GYS4BKJ6HR110244,01,21.7,1.44,20.2,2.32,4.59,0.0
10001,1GYS4BKJ6HR110244,02,24.1,2.65,20.1,2.15,3.02,0.0
10002,1GYS4HKJ9HR144035,01,26.6,1.83,19.3,2.43,4.77,0.0
10002,1GYS4HKJ9HR144035,02,24.0,2.55,19.2,2.03,3.16,0.0
10005,1G1RC6S51HU149332,01,18.7,1.66,17.7,2.4,3.26,0.0
10005,1G1RC6S51HU149332,02,22.0,2.05,17.6,2.32,3.42,0.0
10027,1G6AN5SY9H0113448,01,0.0,0.0,19.5,1.34,3.47,0.0
10027,1G6AN5SY9H0113448,02,0.0,0.0,19.3,0.99,3.17,0.0
10028,1G6A15S6XH0147442,01,0.0,0.0,22.8,1.84,3.83,0.0
10028,1G6A15S6XH0147442,02,22.8,1.62,22.1,1.54,0.0,0.0
10034,5FPYK3F52HB019252,01,16.7,3.14,0.0,0.0,0.0,0.0
10034,5FPYK3F52HB019252,02,16.9,2.99,0.0,0.0,2.65,2.12
10039,WMEFJ5DA4HK173979,01,12.7,2.33,12.5,1.7,4.46,2.33
10039,WMEFJ5DA4HK173979,02,12.7,2.15,12.1,1.38,3.75,2.63
10058,4S3GKAL61H3600258,01,0.0,0.0,15.3,1.51,4.55,0.0
10058,4S3GKAL61H3600258,02,0.0,0.0,15.8,1.6,2.58,0.0
10075,JM3KFBCL6H0107940,01,18.3,2.35,14.4,1.44,5.03,0.0
10075,JM3KFBCL6H0107940,02,20.0,3.07,0.0,0.0,3.53,0.0
10076,5YJXCDE20HF041782,01,14.7,2.5,11.8,1.77,2.83,0.0
10076,5YJXCDE20HF041782,02,16.1,2.68,11.4,1.71,2.8,0.0
10088,1FT7X2B61HED39114,01,21.0,2.96,15.9,1.77,2.61,0.0
10088,1FT7X2B61HED39114,02,21.2,3.21,16.1,1.72,2.61,0.0
10149,2GNAXREV1J6188973,01,0.0,0.0,17.9,2.83,3.14,0.0
10149,2GNAXREV1J6188973,02,0.0,0.0,17.7,2.61,3.45,0.0
10150,4S3BNAB64J3007745,01,0.0,0.0,15.2,1.38,4.06,0.0
10150,4S3BNAB64J3007745,02,0.0,0.0,15.0,0.95,2.83,0.0
10156,1GNEVFKW0JJ113431,01,19.4,1.52,19.3,1.38,2.58,0.0
10156,1GNEVFKW0JJ113431,02,0.0,0.0,19.4,1.55,3.26,0.0
10159,3C4NJDAB8JT126783,01,15.9,2.58,19.1,2.25,3.88,2.38
10159,3C4NJDAB8JT126783,02,15.3,2.4,18.9,2.04,3.34,2.35
10165,KM8SMDHF2JU267031,01,0.0,0.0,17.2,1.74,4.07,0.0
10165,KM8SMDHF2JU267031,02,20.3,2.17,17.3,1.18,3.2,0.0
10168,1G1FF1R78J0106768,01,0.0,0.0,20.9,2.38,3.67,0.0
10168,1G1FF1R78J0106768,02,0.0,0.0,21.5,2.07,3.41,0.0
10169,WA1ANAFY6J2033013,01,0.0,0.0,23.0,2.61,4.23,3.07
10169,WA1ANAFY6J2033013,02,0.0,0.0,22.9,2.25,2.55,2.4
